customer_id,event_date,event_type,event_value
102948,2024-11-12,share,95.34
102948,2024-10-26,search,59.09
102948,2025-06-25,watch,45.02
102948,2023-05-04,login,35.17
102948,2025-09-14,search,39.96
102948,2025-06-16,login,21.59
102948,2025-08-09,share,39.9
102948,2023-05-16,share,58.08
102948,2022-07-04,search,29.63
102948,2024-02-25,watch,5.27
102948,2022-12-25,search,25.22
102948,2025-10-10,purchase,23.28
102948,2022-07-26,watch,90.66
102949,2024-12-22,watch,23.92
102949,2023-06-29,share,49.04
102949,2025-06-17,search,39.13
102949,2023-08-29,watch,93.33
102949,2025-06-19,share,79.71
102949,2025-04-19,login,22.87
102949,2025-07-06,purchase,65.95
102949,2023-02-09,share,55.83
102949,2024-12-10,share,2.55
102950,2025-10-11,login,5.66
102950,2023-12-30,share,17.36
102950,2023-03-16,search,45.02
102950,2024-04-24,share,50.57
102950,2025-05-24,login,32.09
102950,2025-04-04,login,18.92
102950,2022-02-17,share,55.39
102950,2025-03-04,watch,67.21
102950,2023-07-30,login,87.07
102950,2024-11-30,search,29.29
102951,2024-02-01,purchase,99.11
102951,2024-05-24,share,95.95
102951,2022-10-05,share,38.73
102951,2024-07-12,share,84.95
102951,2022-01-09,search,54.16
102951,2023-04-03,purchase,58.72
102951,2023-12-28,share,3.92
102951,2024-02-02,login,71.35
102951,2025-09-30,watch,32.68
102951,2023-02-12,search,60.75
102951,2025-05-11,purchase,20.59
102951,2022-09-23,login,20.14
102951,2025-02-19,purchase,55.1
102951,2024-10-01,login,26.62
102951,2025-05-17,watch,46.21
102952,2022-05-29,login,7.56
102952,2022-09-16,purchase,83.15
102952,2023-10-31,login,2.86
102952,2024-09-19,search,47.48
102952,2025-08-06,share,8.25
102952,2025-06-04,purchase,19.76
102952,2024-02-18,purchase,79.66
102952,2025-04-14,search,47.26
102952,2023-06-23,purchase,45.61
102952,2023-01-19,purchase,7.34
102952,2024-11-18,watch,27.63
102952,2024-10-10,purchase,6.42
102952,2025-10-03,login,81.76
102952,2022-04-29,login,41.42
102952,2022-04-24,share,75.08
102952,2023-06-14,share,94.23
102952,2023-08-03,search,45.13
102952,2023-09-30,purchase,93.61
102952,2024-05-16,watch,63.97
102953,2025-02-05,share,74.18
102953,2022-02-12,share,12.76
102953,2023-06-08,purchase,66.27
102953,2023-07-23,search,49.16
102953,2023-06-07,watch,73.67
102953,2024-08-05,watch,59.16
102953,2024-08-16,login,63.48
102953,2024-02-08,search,92.99
102954,2022-12-29,share,87.28
102954,2025-05-09,purchase,3.46
102954,2024-10-22,login,95.49
102954,2025-06-27,purchase,30.24
102954,2024-02-23,share,2.52
102954,2024-07-24,purchase,12.49
102954,2022-09-19,search,25.35
102954,2023-03-16,watch,10.88
102954,2022-01-18,login,52.71
102954,2023-07-03,watch,74.98
102954,2024-11-25,purchase,50.98
102954,2023-07-05,search,36.96
102954,2023-06-19,watch,61.22
102954,2025-03-19,search,11.73
102954,2022-08-18,share,46.23
102954,2025-09-25,watch,76.81
102954,2025-04-20,search,39.41
102954,2024-10-20,watch,18.58
102954,2023-11-22,purchase,98.48
102955,2022-02-23,watch,11.24
102955,2024-12-10,login,33.69
102955,2025-03-30,search,73.17
102955,2024-06-29,purchase,13.26
102955,2022-05-18,login,2.48
102955,2024-04-17,share,21.58
102955,2022-09-13,watch,10.53
102955,2024-10-02,search,41.5
102955,2023-11-25,share,93.13
102955,2025-05-03,share,82.61
102955,2025-07-05,purchase,3.47
102955,2024-02-03,watch,73.73
102955,2024-11-01,purchase,41.95
102955,2024-11-15,share,29.92
102955,2025-04-13,search,52.33
102955,2022-03-24,watch,26.67
102955,2023-12-21,login,66.3
102956,2023-06-05,login,10.32
102956,2023-07-29,share,59.2
102956,2024-04-05,watch,67.52
102956,2024-01-15,search,10.86
102956,2024-01-01,login,32.94
102956,2023-12-27,watch,8.51
102956,2025-04-03,watch,7.31
102956,2023-11-30,login,21.73
102956,2022-10-26,share,3.23
102956,2022-10-25,share,4.48
102956,2022-02-24,watch,68.34
102957,2024-10-11,purchase,88.95
102957,2022-07-10,share,86.61
102957,2022-11-17,search,68.62
102957,2022-05-12,search,34.36
102957,2025-07-08,purchase,35.16
102958,2024-05-17,watch,51.92
102958,2024-12-05,share,35.72
102958,2024-10-05,purchase,93.29
102958,2022-07-11,share,9.82
102958,2022-04-14,login,97.61
102958,2025-03-27,search,57.02
102958,2022-09-12,login,18.28
102958,2023-09-12,purchase,6.59
102958,2022-10-05,share,61.19
102958,2025-03-31,purchase,47.9
102958,2023-01-03,login,32.03
102958,2023-11-03,watch,95.22
102958,2025-07-04,login,9.51
102958,2022-08-31,search,22.84
102958,2022-01-31,watch,3.51
102958,2022-02-01,login,30.09
102959,2025-06-01,watch,39.84
102959,2023-05-09,search,15.38
102959,2025-07-27,share,26.33
102959,2025-01-06,share,89.92
102959,2023-10-26,watch,57.89
102959,2024-04-01,share,60.08
102959,2025-06-25,watch,96.24
102959,2025-01-06,share,25.55
102959,2024-06-11,purchase,74.8
102959,2022-01-05,search,17.08
102959,2025-08-17,login,49.1
102959,2025-09-16,search,71.2
102959,2022-10-16,watch,82.47
102959,2024-04-19,login,32.63
102960,2023-04-18,purchase,42.57
102960,2025-03-31,login,60.82
102960,2025-07-12,purchase,69.67
102960,2023-05-07,share,43.2
102960,2025-09-01,login,91.12
102960,2024-07-02,share,17.81
102960,2025-01-24,purchase,20.82
102960,2024-08-25,login,88.14
102960,2024-03-20,login,89.4
102960,2024-01-29,purchase,67.79
102960,2023-11-24,watch,37.05
102960,2022-11-27,watch,35.52
102960,2022-12-26,login,9.31
102960,2023-03-11,share,68.71
102960,2025-07-09,search,69.39
102961,2025-09-15,watch,98.43
102961,2023-11-13,watch,56.95
102961,2023-08-08,purchase,16.97
102961,2022-04-04,purchase,89.92
102961,2025-04-14,search,50.43
102961,2024-05-23,share,70.69
102962,2024-01-20,login,25.43
102962,2024-11-30,share,89.78
102962,2023-04-06,search,17.02
102962,2023-10-01,watch,92.6
102962,2023-07-29,watch,15.17
102962,2023-04-19,login,98.28
102962,2024-04-06,watch,38.43
102962,2023-09-03,login,19.92
102962,2023-12-27,purchase,88.15
102962,2024-11-20,watch,13.1
102962,2023-03-07,purchase,14.33
102962,2024-01-29,purchase,21.31
102962,2022-07-10,watch,68.82
102962,2022-07-21,share,32.44
102962,2025-09-26,share,28.31
102962,2024-10-25,watch,96.87
102962,2023-02-13,watch,65.83
102963,2024-05-29,login,6.06
102963,2025-04-03,login,67.86
102963,2024-12-14,watch,52.11
102963,2022-06-14,watch,86.07
102963,2024-03-30,share,94.39
102963,2024-11-23,search,75.65
102963,2023-11-19,watch,13.79
102963,2023-11-03,login,30.91
102963,2024-03-18,purchase,69.88
102963,2024-08-24,search,3.2
102963,2025-09-06,share,27.65
102963,2025-02-20,watch,83.0
102964,2025-02-14,watch,35.99
102964,2023-08-01,share,86.82
102964,2022-09-01,search,31.84
102964,2023-08-19,purchase,2.17
102964,2025-02-23,purchase,90.66
102964,2023-10-05,search,49.29
102964,2022-02-06,search,28.08
102964,2025-10-06,share,30.83
102964,2022-12-08,login,65.87
102964,2025-06-10,watch,76.29
102964,2024-11-17,share,88.35
102964,2023-09-08,watch,18.44
102964,2025-05-07,login,47.25
102964,2025-02-16,search,2.24
102964,2022-09-24,search,67.54
102965,2024-07-29,search,50.2
102965,2023-08-08,search,54.44
102965,2022-07-05,watch,71.9
102965,2024-07-01,share,65.14
102965,2025-01-05,share,47.01
102965,2022-02-06,login,56.2
102965,2023-09-13,login,10.4
102965,2022-03-14,purchase,33.16
102965,2024-10-09,search,9.79
102965,2024-09-04,search,63.06
102965,2022-11-23,login,27.64
102965,2023-11-09,watch,78.15
102965,2024-03-16,login,59.21
102965,2023-07-22,search,68.33
102965,2024-07-04,purchase,63.51
102965,2023-05-29,share,6.96
102965,2023-01-14,share,24.38
102965,2023-08-26,purchase,18.89
102965,2024-06-27,watch,50.13
102966,2025-05-28,purchase,97.12
102966,2023-12-31,search,18.67
102966,2023-01-06,share,82.63
102966,2025-04-29,watch,69.8
102966,2023-12-28,share,26.05
102966,2025-10-19,search,30.96
102966,2025-05-25,search,91.87
102966,2024-02-04,search,59.63
102967,2024-03-29,login,80.81
102967,2024-12-30,share,18.24
102967,2025-09-06,purchase,62.06
102967,2025-10-02,login,71.34
102967,2025-05-30,purchase,32.64
102967,2025-06-10,watch,37.8
102967,2023-10-12,purchase,37.33
102967,2022-04-07,share,45.03
102967,2022-04-20,purchase,23.26
102967,2024-02-25,login,7.51
102967,2024-07-20,login,84.01
102967,2023-09-04,login,74.35
102967,2024-06-04,login,42.96
102968,2022-11-14,search,47.63
102968,2023-05-07,share,61.57
102968,2025-03-19,search,69.94
102968,2024-06-18,search,92.47
102968,2023-09-21,search,4.47
102968,2025-10-10,share,62.56
102968,2025-02-26,login,71.62
102968,2024-01-10,search,85.38
102968,2025-01-24,login,81.02
102968,2024-07-02,purchase,25.51
102968,2023-02-07,purchase,29.66
102968,2025-04-27,purchase,76.14
102968,2023-08-15,watch,34.51
102968,2022-08-24,login,71.88
102968,2022-12-05,watch,78.78
102968,2024-03-11,purchase,31.72
102968,2024-03-15,login,88.77
102968,2025-07-28,share,97.13
102968,2022-10-18,watch,80.62
102969,2023-09-02,purchase,40.0
102969,2025-01-11,watch,22.84
102969,2024-11-17,login,63.66
102969,2025-03-08,watch,17.15
102969,2023-11-28,search,77.47
102970,2024-05-07,purchase,92.21
102970,2024-12-26,login,99.74
102970,2023-12-18,purchase,59.71
102970,2024-10-23,search,73.23
102970,2023-10-12,purchase,16.81
102970,2024-12-02,purchase,20.93
102970,2022-11-01,purchase,57.36
102970,2024-12-06,watch,83.11
102970,2022-11-15,login,50.38
102970,2024-07-04,login,12.86
102970,2025-08-13,share,97.29
102971,2023-06-24,purchase,54.63
102971,2023-08-16,share,19.62
102971,2025-01-20,watch,87.8
102971,2024-08-22,watch,9.72
102971,2025-06-22,watch,24.95
102971,2022-08-23,share,86.04
102971,2024-06-24,search,95.46
102971,2024-12-03,watch,97.78
102971,2022-11-15,watch,24.15
102971,2023-01-09,share,9.53
102971,2022-02-05,purchase,29.92
102971,2025-08-13,watch,55.2
102971,2025-03-24,purchase,38.8
102972,2024-03-25,watch,53.81
102972,2024-05-22,login,49.6
102972,2025-10-31,watch,50.61
102972,2022-05-03,share,96.93
102972,2023-01-15,share,82.12
102972,2025-07-14,watch,96.13
102972,2025-06-16,purchase,50.8
102972,2023-09-04,purchase,37.41
102972,2023-05-30,login,47.84
102972,2025-09-12,purchase,64.34
102972,2022-06-12,purchase,66.64
102972,2023-08-04,login,87.16
102972,2022-05-14,watch,15.94
102972,2025-09-05,watch,61.14
102972,2023-11-18,share,8.36
102972,2025-09-13,purchase,1.35
102973,2023-09-10,purchase,83.24
102973,2025-03-01,login,80.96
102973,2023-08-02,watch,82.71
102973,2023-03-13,purchase,51.73
102973,2024-07-06,watch,65.95
102973,2023-03-12,purchase,56.23
102973,2022-10-29,watch,6.08
102973,2023-07-23,purchase,9.22
102973,2024-09-30,search,12.77
102973,2025-10-11,purchase,22.37
102973,2023-12-18,purchase,29.82
102974,2025-09-21,watch,31.74
102974,2022-10-16,search,50.72
102974,2023-01-31,purchase,40.46
102974,2022-04-22,share,22.98
102974,2023-06-15,purchase,2.57
102974,2024-05-28,search,70.25
102974,2024-02-26,login,42.56
102974,2024-03-26,share,10.86
102974,2024-04-17,login,99.43
102974,2025-06-12,purchase,39.25
102974,2022-01-28,share,36.09
102974,2025-10-01,login,42.63
102974,2022-01-19,watch,56.42
102974,2024-12-21,login,36.7
102974,2025-01-16,share,96.7
102974,2024-04-23,watch,29.81
102974,2022-07-18,purchase,79.14
102974,2023-01-25,search,92.65
102974,2025-04-26,share,23.66
102975,2022-03-14,search,6.6
102975,2025-01-08,search,39.8
102975,2023-06-03,share,24.61
102975,2025-06-21,watch,40.05
102975,2022-08-07,search,71.36
102975,2023-12-13,search,37.69
102975,2024-12-02,share,34.98
102975,2022-10-14,watch,2.67
102975,2022-07-19,search,79.27
102975,2022-10-02,share,16.98
102975,2024-09-22,watch,28.32
102976,2023-05-14,purchase,14.13
102976,2024-06-22,login,73.38
102976,2024-01-10,login,61.7
102976,2023-08-09,watch,39.93
102976,2024-08-15,login,30.06
102976,2023-11-18,purchase,97.19
102976,2024-10-16,search,38.65
102976,2024-07-23,login,68.23
102977,2022-11-25,login,94.94
102977,2023-09-02,login,78.12
102977,2025-02-08,purchase,97.68
102977,2024-10-02,login,10.01
102977,2025-02-17,watch,72.72
102977,2022-10-14,watch,87.58
102977,2024-08-10,login,25.88
102978,2025-02-04,watch,16.48
102978,2022-09-03,purchase,29.65
102978,2024-03-16,search,93.32
102978,2025-01-25,share,25.59
102978,2025-08-14,share,31.11
102978,2024-11-11,share,56.5
102979,2025-08-04,watch,92.46
102979,2022-11-06,search,88.43
102979,2025-04-19,purchase,47.97
102979,2025-07-17,search,99.63
102979,2024-12-21,login,67.43
102979,2025-02-09,purchase,9.58
102979,2022-11-27,search,59.05
102979,2022-01-13,login,4.7
102979,2025-10-13,purchase,7.19
102979,2025-01-09,search,14.11
102979,2022-02-22,share,95.26
102979,2022-11-30,search,29.87
102980,2023-12-04,share,80.73
102980,2022-10-25,login,71.33
102980,2023-04-22,share,23.02
102980,2024-09-16,share,20.19
102980,2024-08-25,login,45.16
102980,2023-05-12,watch,44.14
102980,2022-05-28,watch,5.32
102980,2025-04-08,search,32.87
102980,2022-05-08,share,24.67
102980,2022-09-11,share,60.19
102980,2023-11-15,watch,11.58
102980,2024-08-31,share,78.47
102980,2024-09-13,search,49.7
102980,2022-08-11,watch,91.4
102980,2022-12-17,purchase,54.59
102980,2024-05-06,search,72.71
102981,2024-01-06,search,82.26
102981,2025-04-15,login,21.23
102981,2023-05-31,purchase,42.32
102981,2023-06-15,share,42.55
102981,2024-10-09,share,11.66
102981,2025-05-04,purchase,45.74
102981,2022-12-08,purchase,88.09
102982,2025-07-27,purchase,44.73
102982,2024-01-24,share,44.86
102982,2023-10-04,search,34.18
102982,2022-01-22,watch,14.69
102982,2024-07-11,purchase,43.61
102982,2025-05-07,share,26.38
102982,2022-12-02,share,53.98
102982,2023-12-12,search,24.37
102982,2025-01-09,watch,56.68
102983,2023-06-05,search,28.62
102983,2023-11-10,login,39.68
102983,2023-05-05,purchase,69.58
102983,2024-05-09,purchase,6.9
102983,2023-10-27,share,69.64
102983,2022-05-21,share,73.35
102983,2022-04-20,search,87.89
102983,2023-02-04,watch,85.21
102983,2022-09-30,purchase,95.29
102983,2023-06-05,purchase,18.62
102983,2025-08-30,watch,12.4
102983,2022-03-08,share,91.03
102983,2023-04-05,login,50.8
102983,2025-06-19,login,49.77
102983,2022-11-10,watch,73.53
102983,2023-08-22,login,16.58
102984,2023-08-29,share,2.24
102984,2024-10-15,search,56.17
102984,2023-10-31,purchase,14.91
102984,2023-04-15,watch,20.25
102984,2024-03-08,watch,40.81
102985,2022-07-10,share,79.81
102985,2024-11-08,watch,83.05
102985,2023-02-18,search,10.03
102985,2024-01-24,purchase,68.2
102985,2023-04-08,login,45.15
102985,2025-01-14,purchase,13.16
102985,2022-07-17,purchase,83.7
102986,2024-05-08,share,49.3
102986,2024-04-02,watch,56.13
102986,2025-01-04,purchase,84.71
102986,2025-06-05,login,46.71
102986,2024-12-01,purchase,72.99
102986,2022-06-18,login,5.16
102986,2024-10-08,login,20.15
102986,2022-08-11,watch,72.92
102986,2025-02-21,login,29.39
102986,2024-12-12,purchase,19.26
102986,2022-01-02,watch,1.36
102986,2022-03-19,watch,15.52
102986,2025-06-16,search,73.22
102987,2022-06-22,watch,42.13
102987,2023-03-20,share,3.06
102987,2022-07-28,login,21.48
102987,2025-06-04,watch,51.98
102987,2022-03-06,purchase,32.61
102987,2024-09-10,watch,80.78
102987,2022-10-21,share,97.92
102987,2024-03-23,login,90.17
102988,2022-04-22,purchase,30.69
102988,2024-09-20,login,55.19
102988,2022-10-14,login,66.07
102988,2024-07-28,purchase,78.32
102988,2023-09-04,login,34.81
102988,2022-09-03,share,99.62
102988,2023-09-22,search,73.83
102988,2023-02-21,watch,31.29
102988,2022-01-09,share,36.18
102988,2025-10-23,login,22.8
102988,2023-12-18,watch,42.94
102988,2022-09-16,share,40.22
102989,2024-04-15,watch,56.26
102989,2024-04-27,login,28.54
102989,2022-11-10,search,20.88
102989,2023-05-23,login,60.35
102989,2023-02-12,purchase,4.14
102989,2023-07-26,login,97.67
102989,2023-03-30,purchase,10.83
102989,2022-11-18,share,97.39
102989,2024-02-29,share,74.3
102989,2022-01-12,share,34.61
102989,2024-03-05,share,52.21
102989,2024-04-26,share,42.68
102989,2025-03-14,share,90.06
102989,2024-04-12,purchase,20.46
102989,2025-01-12,share,99.79
102989,2022-08-21,login,30.97
102990,2024-12-03,login,60.13
102990,2025-07-18,purchase,58.24
102990,2025-06-29,purchase,95.46
102990,2023-06-06,purchase,76.86
102990,2025-02-19,purchase,13.16
102990,2023-02-02,search,75.27
102990,2023-07-13,login,32.54
102991,2024-03-17,login,25.08
102991,2024-12-02,purchase,31.08
102991,2023-06-23,watch,59.53
102991,2022-11-17,watch,50.12
102991,2023-07-24,search,23.28
102991,2025-01-16,purchase,25.38
102992,2024-07-22,search,53.27
102992,2023-07-21,search,12.24
102992,2022-05-23,purchase,53.02
102992,2022-12-13,login,64.24
102992,2025-03-29,watch,25.15
102992,2022-04-13,watch,19.22
102992,2022-07-15,search,59.33
102992,2024-02-27,share,84.09
102992,2025-03-24,search,24.89
102992,2025-07-06,login,91.92
102992,2023-01-09,search,15.04
102993,2023-02-24,search,18.7
102993,2025-05-31,purchase,70.68
102993,2024-08-07,share,53.57
102993,2022-06-09,purchase,62.15
102993,2023-03-11,watch,11.88
102993,2023-12-03,purchase,68.25
102993,2025-10-22,purchase,75.05
102993,2025-07-26,login,87.32
102993,2024-01-30,login,31.66
102994,2023-08-21,watch,45.54
102994,2022-04-29,search,89.35
102994,2025-07-01,purchase,71.44
102994,2023-03-25,login,29.4
102994,2024-05-18,purchase,13.53
102994,2024-12-09,search,13.11
102994,2023-06-04,watch,28.88
102995,2022-08-10,login,8.89
102995,2023-01-06,search,53.28
102995,2022-04-02,share,65.41
102995,2023-04-15,login,67.84
102995,2024-06-26,login,6.61
102995,2022-01-05,purchase,20.75
102995,2024-12-25,login,78.21
102995,2022-08-23,login,95.31
102995,2022-03-16,share,76.58
102995,2024-03-01,search,35.42
102995,2022-02-26,login,37.43
102995,2022-11-16,login,51.19
102995,2023-11-26,login,78.59
102995,2024-05-29,login,32.9
102995,2025-04-06,watch,70.49
102995,2023-10-26,share,91.21
102995,2024-08-17,purchase,32.44
102996,2022-02-06,purchase,8.54
102996,2025-10-17,watch,55.91
102996,2024-02-13,purchase,64.96
102996,2022-11-09,watch,17.92
102996,2024-04-27,login,67.16
102996,2024-03-19,share,6.16
102997,2024-12-16,login,17.67
102997,2022-01-15,purchase,7.33
102997,2023-06-22,login,2.07
102997,2025-08-17,login,59.07
102997,2024-06-27,purchase,90.63
102997,2025-08-25,share,16.51
102997,2022-10-27,purchase,49.48
102997,2023-05-18,share,78.21
102997,2025-08-29,purchase,78.75
102997,2022-06-07,login,56.08
102997,2022-03-13,login,62.68
102997,2024-02-03,purchase,86.35
102997,2023-01-29,share,26.28
102998,2023-03-22,share,15.02
102998,2025-08-13,search,36.01
102998,2024-07-04,purchase,96.04
102998,2022-12-12,watch,70.61
102998,2025-05-04,purchase,2.04
102998,2024-06-06,share,34.77
102998,2025-10-29,login,87.59
102998,2025-06-23,watch,6.38
102998,2025-04-09,search,16.74
102998,2023-10-31,search,11.54
102998,2023-11-02,watch,37.37
102998,2023-10-01,search,9.46
102998,2025-05-19,watch,44.4
102998,2025-02-22,purchase,42.05
102998,2025-09-19,login,40.29
102998,2022-11-28,search,99.66
102998,2025-06-08,login,77.96
102998,2023-05-04,watch,83.14
102999,2024-08-02,purchase,70.3
102999,2024-03-23,login,13.89
102999,2022-11-25,watch,91.69
102999,2025-10-09,search,9.91
102999,2024-10-12,watch,31.05
102999,2024-06-16,search,70.16
102999,2022-05-27,share,45.55
102999,2024-06-22,login,67.56
102999,2022-09-05,watch,58.85
102999,2025-04-17,share,66.71
102999,2023-07-30,share,77.93
103000,2024-03-21,login,38.51
103000,2022-04-08,login,63.25
103000,2023-06-23,search,6.05
103000,2024-11-12,purchase,87.66
103000,2024-07-27,watch,20.0
103000,2024-09-25,login,45.85
103000,2023-01-10,search,79.28
103000,2025-02-09,watch,67.85
103000,2022-01-12,purchase,65.24
103001,2025-05-24,purchase,96.57
103001,2025-08-02,purchase,31.44
103001,2025-01-03,purchase,37.5
103001,2022-05-28,watch,51.94
