customer_id,signup_date,age,gender,country,plan_type,monthly_fee
103165,2024-12-18,69,Female,India,Basic,9.99
103166,2023-10-06,31,Female,Australia,Basic,9.99
103167,2023-09-08,61,Female,Australia,Premium,39.99
103168,2022-07-14,42,Female,USA,Basic,9.99
103169,2023-05-04,36,Male,Australia,Basic,9.99
103170,2022-06-06,56,Male,Canada,Basic,9.99
103171,2023-09-02,32,Male,Canada,Premium,39.99
103172,2023-02-16,33,Male,India,Basic,9.99
103173,2025-01-07,44,Female,Canada,Basic,9.99
103174,2025-02-21,57,Female,Australia,Standard,19.99
103175,2023-04-16,27,Female,Australia,Basic,9.99
103176,2023-05-31,21,Male,Australia,Basic,9.99
103177,2025-02-01,68,Male,UK,Standard,19.99
103178,2023-01-28,36,Female,Canada,Basic,9.99
103179,2023-09-23,45,Male,USA,Premium,39.99
103180,2023-08-31,38,Male,Canada,Standard,19.99
103181,2024-09-06,64,Female,Canada,Standard,19.99
103182,2023-03-10,31,Male,UK,Basic,9.99
103183,2025-03-12,50,Male,Canada,Premium,39.99
103184,2023-06-24,65,Female,India,Standard,19.99
103185,2022-10-05,27,Male,Australia,Basic,9.99
103186,2022-08-21,36,Female,Australia,Basic,9.99
103187,2025-01-18,47,Male,UK,Standard,19.99
103188,2022-12-28,39,Male,Australia,Standard,19.99
103189,2022-01-26,20,Male,India,Premium,39.99
103190,2024-11-14,54,Female,UK,Standard,19.99
103191,2023-05-22,58,Female,USA,Standard,19.99
103192,2022-09-24,35,Other,Australia,Basic,9.99
103193,2023-04-06,28,Female,Canada,Standard,19.99
103194,2023-04-01,65,Female,India,Premium,39.99
103195,2024-12-27,19,Male,India,Standard,19.99
103196,2024-10-03,29,Male,Australia,Basic,9.99
103197,2024-05-12,23,Male,USA,Basic,9.99
103198,2023-05-06,60,Male,Canada,Basic,9.99
103199,2024-12-08,57,Male,USA,Standard,19.99
103200,2023-07-18,61,Male,USA,Premium,39.99
103201,2025-01-30,46,Male,Australia,Basic,9.99
103202,2022-08-04,47,Male,Canada,Basic,9.99
103203,2023-07-13,19,Male,Australia,Standard,19.99
103204,2022-06-08,26,Female,Australia,Premium,39.99
103205,2023-05-04,64,Female,India,Standard,19.99
103206,2023-11-17,19,Male,Australia,Basic,9.99
103207,2024-03-04,46,Male,UK,Basic,9.99
103208,2022-01-05,50,Male,Canada,Standard,19.99
103209,2022-12-27,27,Female,India,Premium,39.99
103210,2023-04-04,51,Male,Canada,Basic,9.99
103211,2022-09-05,61,Female,India,Standard,19.99
103212,2024-08-03,25,Male,UK,Standard,19.99
103213,2023-02-26,54,Male,Australia,Standard,19.99
103214,2022-01-15,50,Male,India,Basic,9.99
103215,2024-01-06,64,Male,India,Premium,39.99
103216,2025-02-19,23,Female,India,Standard,19.99
103217,2022-10-04,61,Female,UK,Standard,19.99
103218,2023-03-29,57,Female,Canada,Standard,19.99
103219,2023-08-21,62,Female,UK,Premium,39.99
103220,2023-03-22,36,Female,India,Standard,19.99
103221,2022-07-29,49,Female,India,Standard,19.99
103222,2023-12-15,44,Male,Australia,Basic,9.99
103223,2022-10-29,18,Male,UK,Basic,9.99
103224,2022-01-03,60,Male,UK,Basic,9.99
103225,2024-09-16,69,Female,USA,Premium,39.99
103226,2025-01-21,50,Male,Canada,Premium,39.99
103227,2023-06-04,57,Female,USA,Basic,9.99
103228,2023-05-08,49,Male,USA,Basic,9.99
103229,2023-09-12,22,Female,Canada,Basic,9.99
103230,2025-03-30,34,Male,Australia,Premium,39.99
103231,2022-11-27,25,Male,Australia,Basic,9.99
103232,2022-11-29,59,Female,Canada,Standard,19.99
103233,2022-02-19,51,Male,Canada,Premium,39.99
103234,2024-05-12,26,Other,UK,Standard,19.99
103235,2022-09-29,40,Male,UK,Premium,39.99
103236,2023-08-03,52,Male,UK,Standard,19.99
103237,2023-07-14,67,Female,UK,Standard,19.99
103238,2023-11-27,24,Female,India,Standard,19.99
103239,2025-01-18,32,Male,India,Basic,9.99
103240,2023-03-22,37,Female,Australia,Premium,39.99
103241,2024-10-13,67,Female,India,Standard,19.99
103242,2025-03-08,42,Female,India,Basic,9.99
103243,2022-12-23,20,Male,UK,Basic,9.99
103244,2022-10-01,63,Male,UK,Basic,9.99
103245,2024-11-08,41,Female,Canada,Standard,19.99
103246,2022-11-07,51,Female,UK,Basic,9.99
103247,2024-05-19,63,Female,Canada,Premium,39.99
103248,2024-06-04,39,Male,Canada,Basic,9.99
103249,2022-06-03,28,Male,India,Basic,9.99
103250,2023-09-12,65,Female,UK,Standard,19.99
103251,2024-06-01,25,Male,India,Standard,19.99
103252,2024-03-07,56,Male,UK,Premium,39.99
103253,2022-05-05,60,Male,India,Standard,19.99
103254,2023-09-11,52,Female,India,Basic,9.99
103255,2022-09-02,66,Male,India,Standard,19.99
103256,2024-04-27,63,Female,Australia,Basic,9.99
103257,2023-03-26,55,Female,India,Basic,9.99
103258,2024-07-18,25,Female,USA,Basic,9.99
103259,2023-06-04,54,Male,USA,Standard,19.99
103260,2025-03-10,44,Male,USA,Basic,9.99
103261,2022-12-28,45,Female,Canada,Basic,9.99
103262,2022-01-08,57,Female,India,Basic,9.99
103263,2023-04-23,51,Female,USA,Basic,9.99
103264,2023-05-10,49,Female,Canada,Basic,9.99
103265,2024-04-12,32,Female,USA,Basic,9.99
103266,2024-11-28,61,Female,UK,Basic,9.99
103267,2023-08-16,34,Male,Australia,Basic,9.99
103268,2022-07-06,50,Male,India,Basic,9.99
103269,2024-01-24,64,Female,Australia,Premium,39.99
103270,2022-04-03,63,Male,Australia,Standard,19.99
103271,2022-03-27,69,Female,UK,Standard,19.99
103272,2024-12-03,33,Male,UK,Premium,39.99
103273,2022-05-17,46,Female,UK,Basic,9.99
103274,2023-02-25,26,Male,Canada,Basic,9.99
103275,2022-03-15,50,Male,USA,Premium,39.99
103276,2025-03-25,66,Other,India,Standard,19.99
103277,2022-06-20,46,Male,UK,Premium,39.99
103278,2022-06-19,30,Male,India,Premium,39.99
103279,2024-05-21,38,Male,India,Basic,9.99
103280,2022-11-18,38,Female,India,Premium,39.99
103281,2023-04-01,22,Female,UK,Premium,39.99
103282,2024-08-01,27,Female,UK,Basic,9.99
103283,2024-02-29,23,Male,USA,Premium,39.99
103284,2023-09-05,68,Female,UK,Basic,9.99
103285,2025-03-24,30,Male,UK,Standard,19.99
103286,2024-06-07,18,Female,India,Basic,9.99
103287,2022-12-15,37,Female,USA,Basic,9.99
103288,2025-04-11,64,Female,Australia,Standard,19.99
103289,2022-01-10,63,Female,UK,Basic,9.99
103290,2024-01-10,25,Female,UK,Standard,19.99
103291,2023-10-29,27,Female,Australia,Standard,19.99
103292,2023-06-30,26,Male,India,Basic,9.99
103293,2022-05-09,66,Female,USA,Basic,9.99
103294,2023-08-24,58,Male,India,Standard,19.99
103295,2023-08-28,20,Male,Canada,Premium,39.99
103296,2022-11-23,28,Male,UK,Standard,19.99
103297,2024-09-06,29,Male,Canada,Standard,19.99
103298,2023-02-08,27,Male,UK,Standard,19.99
103299,2023-09-21,42,Female,Canada,Basic,9.99
103300,2023-12-19,66,Male,Australia,Standard,19.99
103301,2024-11-06,66,Male,UK,Premium,39.99
103302,2022-10-01,42,Female,UK,Standard,19.99
103303,2023-11-16,28,Male,Canada,Standard,19.99
103304,2022-04-26,53,Female,USA,Standard,19.99
103305,2024-05-10,56,Female,Canada,Standard,19.99
103306,2023-11-24,43,Female,UK,Standard,19.99
103307,2025-01-19,31,Female,UK,Standard,19.99
103308,2025-01-10,56,Male,USA,Standard,19.99
103309,2022-11-20,57,Male,India,Basic,9.99
103310,2024-08-18,18,Male,USA,Standard,19.99
103311,2022-04-24,21,Female,India,Premium,39.99
103312,2024-12-17,47,Male,UK,Basic,9.99
103313,2022-06-03,29,Male,Australia,Premium,39.99
103314,2022-11-11,52,Male,Australia,Basic,9.99
103315,2024-11-30,30,Female,Canada,Basic,9.99
103316,2022-04-15,69,Male,USA,Standard,19.99
103317,2022-12-20,48,Other,USA,Standard,19.99
103318,2024-10-12,55,Male,Australia,Standard,19.99
103319,2024-01-03,60,Male,India,Basic,9.99
103320,2023-12-10,40,Male,USA,Basic,9.99
103321,2023-10-13,21,Female,India,Standard,19.99
103322,2024-04-03,69,Female,India,Basic,9.99
103323,2024-08-04,33,Male,India,Standard,19.99
103324,2023-10-23,24,Male,India,Standard,19.99
103325,2022-04-09,39,Female,Canada,Standard,19.99
103326,2023-08-11,46,Male,Canada,Basic,9.99
103327,2022-10-09,28,Male,Australia,Basic,9.99
103328,2023-02-07,50,Male,Canada,Basic,9.99
103329,2025-02-06,46,Male,USA,Basic,9.99
103330,2023-12-01,56,Male,Canada,Standard,19.99
103331,2022-07-18,29,Male,USA,Premium,39.99
103332,2022-11-23,24,Male,USA,Basic,9.99
103333,2022-06-03,56,Female,India,Basic,9.99
103334,2023-07-06,59,Male,Australia,Basic,9.99
103335,2023-02-09,65,Female,India,Premium,39.99
103336,2023-04-07,43,Male,India,Basic,9.99
103337,2022-05-12,57,Female,Canada,Premium,39.99
103338,2024-03-01,26,Male,Canada,Basic,9.99
103339,2024-05-23,58,Female,USA,Basic,9.99
103340,2022-03-25,51,Male,Canada,Basic,9.99
103341,2024-01-24,62,Female,Canada,Standard,19.99
103342,2023-09-20,30,Male,UK,Standard,19.99
103343,2025-02-06,53,Male,USA,Standard,19.99
103344,2022-08-09,42,Female,USA,Basic,9.99
103345,2023-07-07,41,Female,UK,Basic,9.99
103346,2025-03-16,61,Male,USA,Basic,9.99
103347,2022-04-22,34,Female,Australia,Standard,19.99
103348,2023-09-07,19,Male,Australia,Basic,9.99
103349,2024-07-12,30,Male,UK,Standard,19.99
103350,2023-04-20,48,Other,Canada,Basic,9.99
103351,2024-04-15,46,Male,Australia,Basic,9.99
103352,2022-09-28,67,Female,UK,Standard,19.99
103353,2023-02-25,45,Male,Australia,Basic,9.99
103354,2023-12-08,44,Female,India,Standard,19.99
103355,2022-02-09,32,Female,UK,Basic,9.99
103356,2022-07-08,48,Other,USA,Basic,9.99
103357,2025-04-02,57,Female,Australia,Premium,39.99
103358,2024-09-20,32,Male,USA,Basic,9.99
103359,2023-06-20,50,Female,UK,Standard,19.99
103360,2024-10-24,37,Male,Australia,Premium,39.99
103361,2022-10-17,59,Female,USA,Basic,9.99
103362,2023-03-09,29,Female,Canada,Premium,39.99
103363,2023-04-16,54,Female,Canada,Basic,9.99
103364,2023-09-20,26,Female,India,Standard,19.99
103365,2022-10-06,40,Male,UK,Standard,19.99
103366,2024-05-26,25,Female,USA,Premium,39.99
103367,2023-08-04,49,Male,India,Standard,19.99
103368,2024-05-12,65,Female,UK,Standard,19.99
103369,2022-09-11,31,Male,Canada,Standard,19.99
103370,2022-06-30,44,Female,USA,Basic,9.99
103371,2023-11-12,42,Male,Australia,Standard,19.99
103372,2024-04-04,30,Female,Canada,Basic,9.99
103373,2023-12-01,38,Male,Australia,Standard,19.99
103374,2023-07-20,62,Female,Australia,Standard,19.99
103375,2023-11-11,48,Male,USA,Premium,39.99
103376,2023-01-26,54,Female,USA,Standard,19.99
103377,2025-01-13,65,Male,Australia,Standard,19.99
103378,2022-07-31,60,Female,India,Basic,9.99
103379,2023-01-19,22,Male,Australia,Basic,9.99
103380,2022-12-08,30,Female,Australia,Standard,19.99
103381,2024-04-23,45,Male,USA,Standard,19.99
103382,2024-11-27,60,Female,UK,Standard,19.99
103383,2023-02-24,42,Male,Canada,Standard,19.99
103384,2024-01-21,68,Male,USA,Basic,9.99
103385,2025-04-07,52,Female,India,Standard,19.99
103386,2022-11-02,64,Male,Canada,Basic,9.99
103387,2023-12-03,56,Male,USA,Basic,9.99
103388,2024-05-18,24,Female,USA,Basic,9.99
103389,2023-06-21,55,Other,UK,Standard,19.99
103390,2025-02-09,49,Female,India,Standard,19.99
103391,2022-07-25,20,Male,India,Basic,9.99
103392,2023-05-11,62,Male,USA,Standard,19.99
103393,2024-12-06,56,Female,UK,Basic,9.99
103394,2023-05-19,54,Male,USA,Premium,39.99
103395,2024-11-11,67,Female,Australia,Standard,19.99
103396,2022-08-01,39,Male,Australia,Basic,9.99
103397,2022-11-06,25,Other,UK,Premium,39.99
103398,2023-10-23,34,Female,USA,Basic,9.99
103399,2024-01-23,69,Female,UK,Standard,19.99
103400,2022-09-29,44,Male,USA,Standard,19.99
103401,2024-07-26,50,Female,USA,Basic,9.99
103402,2022-02-01,63,Male,Australia,Standard,19.99
103403,2023-03-19,34,Female,Canada,Basic,9.99
103404,2022-06-11,59,Female,India,Premium,39.99
103405,2024-02-06,29,Male,India,Basic,9.99
103406,2022-09-11,65,Male,UK,Basic,9.99
103407,2023-06-05,63,Female,India,Standard,19.99
103408,2024-09-03,44,Male,Australia,Basic,9.99
103409,2022-01-10,65,Female,Canada,Standard,19.99
103410,2023-12-27,25,Male,USA,Premium,39.99
103411,2023-05-20,40,Male,USA,Standard,19.99
103412,2024-02-24,59,Female,Australia,Basic,9.99
103413,2023-03-12,66,Female,India,Standard,19.99
103414,2025-02-08,46,Male,USA,Premium,39.99
103415,2022-06-02,67,Female,India,Basic,9.99
103416,2024-07-05,37,Female,Australia,Standard,19.99
103417,2024-05-18,33,Female,USA,Basic,9.99
103418,2025-01-30,34,Male,UK,Premium,39.99
103419,2024-01-23,33,Male,Canada,Standard,19.99
103420,2023-07-17,36,Female,India,Premium,39.99
103421,2025-01-09,25,Female,India,Premium,39.99
103422,2023-05-04,55,Male,India,Basic,9.99
103423,2024-06-13,55,Female,India,Basic,9.99
103424,2025-01-16,46,Male,Australia,Basic,9.99
103425,2022-04-14,58,Male,Australia,Basic,9.99
103426,2025-01-24,53,Female,Australia,Standard,19.99
103427,2024-10-21,43,Female,Australia,Standard,19.99
103428,2024-10-03,48,Male,USA,Basic,9.99
103429,2023-02-11,61,Female,Australia,Standard,19.99
103430,2022-06-16,29,Female,USA,Standard,19.99
103431,2023-05-24,34,Female,UK,Basic,9.99
103432,2022-11-09,32,Female,Australia,Basic,9.99
103433,2024-02-02,26,Male,UK,Standard,19.99
103434,2023-11-12,56,Male,Australia,Standard,19.99
103435,2023-04-22,59,Male,UK,Premium,39.99
103436,2022-03-14,65,Female,Canada,Basic,9.99
103437,2025-03-10,29,Female,UK,Standard,19.99
103438,2023-08-05,49,Male,USA,Standard,19.99
103439,2022-09-19,42,Male,India,Basic,9.99
103440,2022-09-02,56,Male,UK,Basic,9.99
103441,2023-07-15,35,Male,India,Basic,9.99
103442,2025-01-04,32,Female,Canada,Basic,9.99
103443,2022-06-24,49,Female,Canada,Basic,9.99
103444,2022-04-19,23,Male,USA,Standard,19.99
103445,2022-07-02,61,Female,USA,Standard,19.99
103446,2022-07-11,60,Female,UK,Standard,19.99
103447,2022-03-06,69,Female,Australia,Basic,9.99
103448,2024-08-20,52,Male,Canada,Standard,19.99
103449,2025-01-28,51,Male,India,Standard,19.99
103450,2024-05-13,55,Male,Australia,Premium,39.99
103451,2025-02-25,22,Female,Canada,Premium,39.99
103452,2023-01-04,35,Female,UK,Standard,19.99
103453,2024-04-30,33,Female,Canada,Standard,19.99
103454,2022-02-12,25,Male,USA,Basic,9.99
103455,2023-05-03,42,Male,India,Basic,9.99
103456,2022-03-19,49,Male,India,Premium,39.99
103457,2024-04-05,43,Other,USA,Standard,19.99
103458,2023-11-05,69,Male,Australia,Standard,19.99
103459,2023-12-02,39,Male,USA,Premium,39.99
103460,2024-01-29,48,Other,India,Standard,19.99
103461,2023-12-29,60,Female,UK,Basic,9.99
103462,2024-07-13,27,Female,Australia,Basic,9.99
103463,2024-06-20,29,Male,Canada,Basic,9.99
103464,2024-06-07,45,Female,UK,Standard,19.99
103465,2024-09-19,23,Male,Australia,Standard,19.99
103466,2025-04-06,37,Female,India,Premium,39.99
103467,2022-12-05,22,Male,India,Standard,19.99
103468,2022-07-12,40,Male,UK,Basic,9.99
103469,2022-10-10,26,Female,Australia,Basic,9.99
103470,2023-01-25,46,Female,Canada,Standard,19.99
103471,2024-09-26,33,Female,Canada,Premium,39.99
103472,2023-06-09,63,Male,USA,Basic,9.99
103473,2023-10-21,39,Male,UK,Premium,39.99
103474,2023-12-17,25,Female,Australia,Basic,9.99
103475,2024-06-09,37,Female,UK,Basic,9.99
103476,2025-01-17,68,Other,Canada,Premium,39.99
103477,2025-01-23,31,Female,Australia,Basic,9.99
103478,2023-03-28,56,Female,India,Standard,19.99
103479,2023-03-04,54,Female,India,Basic,9.99
103480,2025-03-20,67,Male,Australia,Premium,39.99
103481,2024-11-11,51,Male,UK,Premium,39.99
103482,2024-06-01,28,Male,UK,Premium,39.99
103483,2022-11-09,57,Male,India,Basic,9.99
103484,2024-04-19,50,Female,India,Basic,9.99
103485,2023-06-03,48,Female,Canada,Standard,19.99
103486,2023-01-10,61,Female,Australia,Basic,9.99
103487,2023-03-27,51,Male,UK,Standard,19.99
103488,2024-10-11,67,Male,Canada,Standard,19.99
103489,2023-08-18,24,Male,UK,Basic,9.99
103490,2023-05-15,66,Female,India,Standard,19.99
103491,2023-04-09,40,Male,Australia,Premium,39.99
103492,2025-02-21,63,Female,USA,Premium,39.99
103493,2022-04-23,24,Male,Australia,Basic,9.99
103494,2024-11-01,42,Male,USA,Basic,9.99
103495,2025-02-23,20,Female,Canada,Basic,9.99
103496,2022-11-27,55,Female,USA,Basic,9.99
103497,2022-05-20,37,Male,USA,Basic,9.99
103498,2024-06-20,51,Female,Canada,Premium,39.99
103499,2025-01-25,66,Other,Australia,Basic,9.99
103500,2023-06-01,61,Other,Canada,Basic,9.99
103501,2023-07-23,61,Female,India,Basic,9.99
103502,2024-04-25,47,Female,India,Basic,9.99
103503,2024-12-28,34,Male,USA,Basic,9.99
103504,2022-04-28,27,Female,Canada,Standard,19.99
103505,2024-06-06,52,Male,Canada,Standard,19.99
103506,2024-12-18,37,Other,Canada,Basic,9.99
103507,2024-11-22,35,Male,Australia,Basic,9.99
103508,2022-02-19,62,Male,UK,Standard,19.99
103509,2022-01-19,61,Female,UK,Basic,9.99
103510,2023-12-27,44,Male,UK,Basic,9.99
103511,2022-07-16,66,Male,Australia,Premium,39.99
103512,2023-07-13,53,Female,Canada,Standard,19.99
103513,2023-03-28,40,Female,UK,Standard,19.99
103514,2022-10-16,49,Female,Canada,Premium,39.99
103515,2025-03-10,27,Male,USA,Standard,19.99
103516,2025-01-12,28,Female,UK,Premium,39.99
103517,2023-01-26,55,Male,USA,Premium,39.99
103518,2022-08-03,23,Male,Australia,Basic,9.99
103519,2022-08-03,58,Female,India,Premium,39.99
103520,2022-05-08,64,Female,Australia,Basic,9.99
103521,2024-01-30,51,Female,Australia,Basic,9.99
103522,2023-02-08,53,Female,Australia,Premium,39.99
103523,2024-11-18,54,Male,UK,Premium,39.99
103524,2022-12-04,34,Female,USA,Standard,19.99
103525,2024-04-10,57,Male,UK,Basic,9.99
103526,2023-12-15,57,Female,India,Standard,19.99
103527,2022-12-27,29,Female,Australia,Standard,19.99
103528,2023-07-23,38,Female,Canada,Basic,9.99
103529,2022-08-06,57,Female,India,Premium,39.99
103530,2022-07-21,36,Female,USA,Basic,9.99
103531,2022-01-17,20,Female,India,Basic,9.99
103532,2022-11-18,35,Male,UK,Basic,9.99
103533,2023-06-02,68,Male,Canada,Basic,9.99
103534,2023-11-12,36,Female,UK,Standard,19.99
103535,2025-01-10,64,Female,Australia,Basic,9.99
103536,2023-03-01,23,Male,Australia,Standard,19.99
103537,2024-10-15,33,Male,India,Basic,9.99
103538,2023-01-22,25,Male,Australia,Standard,19.99
103539,2024-02-17,65,Female,Australia,Standard,19.99
103540,2022-04-08,35,Male,USA,Basic,9.99
103541,2022-07-27,69,Male,USA,Standard,19.99
103542,2023-08-09,65,Female,UK,Standard,19.99
103543,2022-06-15,60,Female,UK,Standard,19.99
103544,2022-01-22,56,Male,USA,Standard,19.99
103545,2022-06-03,66,Male,India,Premium,39.99
103546,2022-08-07,66,Female,USA,Premium,39.99
103547,2023-10-31,29,Male,UK,Basic,9.99
103548,2022-08-18,62,Other,Canada,Standard,19.99
103549,2022-01-20,27,Female,Australia,Basic,9.99
103550,2023-07-07,24,Male,Canada,Basic,9.99
103551,2024-08-07,63,Female,Canada,Basic,9.99
103552,2022-05-28,18,Male,Australia,Premium,39.99
103553,2025-02-05,66,Male,USA,Standard,19.99
103554,2023-02-07,53,Female,India,Basic,9.99
103555,2023-08-19,38,Female,Canada,Basic,9.99
103556,2023-01-02,54,Male,India,Premium,39.99
103557,2024-03-12,69,Male,UK,Basic,9.99
103558,2024-07-06,41,Male,Canada,Basic,9.99
103559,2025-03-03,42,Male,UK,Premium,39.99
103560,2022-03-14,24,Female,USA,Standard,19.99
103561,2023-04-26,59,Male,Canada,Basic,9.99
103562,2023-07-14,34,Other,UK,Standard,19.99
103563,2024-01-15,46,Male,UK,Premium,39.99
103564,2022-04-10,47,Female,USA,Premium,39.99
103565,2024-12-18,24,Female,India,Basic,9.99
103566,2023-05-23,50,Female,India,Basic,9.99
103567,2022-09-15,24,Male,Canada,Basic,9.99
103568,2023-02-17,41,Male,USA,Standard,19.99
103569,2024-12-24,28,Male,Canada,Standard,19.99
103570,2023-08-18,26,Other,India,Basic,9.99
103571,2025-03-23,29,Female,USA,Standard,19.99
103572,2022-09-23,52,Female,Australia,Standard,19.99
103573,2024-03-31,21,Female,USA,Standard,19.99
103574,2025-01-07,53,Male,USA,Premium,39.99
103575,2023-10-24,45,Female,Australia,Standard,19.99
103576,2024-08-04,30,Other,UK,Basic,9.99
103577,2023-07-14,40,Male,UK,Standard,19.99
103578,2024-07-05,36,Male,UK,Premium,39.99
103579,2024-06-09,59,Female,India,Basic,9.99
103580,2024-05-17,54,Male,USA,Premium,39.99
103581,2023-09-02,56,Male,Australia,Basic,9.99
103582,2023-02-18,41,Female,India,Basic,9.99
103583,2022-01-25,33,Female,Australia,Basic,9.99
103584,2022-10-11,50,Male,India,Premium,39.99
103585,2024-05-30,29,Male,India,Standard,19.99
103586,2022-10-28,51,Female,India,Basic,9.99
103587,2024-12-27,24,Female,Australia,Premium,39.99
103588,2024-10-27,28,Male,Canada,Standard,19.99
103589,2024-03-27,48,Female,India,Premium,39.99
103590,2025-03-06,46,Female,UK,Basic,9.99
103591,2025-04-02,30,Female,USA,Basic,9.99
103592,2022-03-24,48,Male,Canada,Standard,19.99
103593,2025-01-01,19,Male,Canada,Standard,19.99
103594,2022-02-15,56,Female,Australia,Standard,19.99
103595,2023-09-10,32,Male,Canada,Standard,19.99
103596,2024-07-16,28,Female,Australia,Standard,19.99
103597,2022-09-19,51,Male,Australia,Basic,9.99
103598,2022-06-25,56,Male,UK,Standard,19.99
103599,2025-04-04,21,Male,India,Basic,9.99
103600,2023-10-19,28,Male,Canada,Basic,9.99
103601,2024-04-21,46,Female,India,Basic,9.99
103602,2023-01-05,19,Male,India,Standard,19.99
103603,2022-02-23,33,Female,India,Premium,39.99
103604,2023-11-21,56,Female,Australia,Basic,9.99
103605,2025-02-24,30,Male,India,Basic,9.99
