ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
3065,103142,2023-03-21,Technical,16.9,2.7
3066,103146,2022-08-15,Feature,60.0,4.9
3067,103146,2024-10-12,Account,67.3,2.8
3068,103147,2024-11-10,Feature,59.1,3.9
3069,103148,2023-06-27,Billing,58.8,2.3
3070,103148,2022-01-11,Feature,25.4,5.0
3071,103148,2025-10-31,Technical,17.5,2.9
3072,103149,2025-08-19,Account,60.8,2.3
3073,103152,2025-03-14,Account,28.5,3.5
3074,103153,2022-09-02,Technical,7.3,3.8
3075,103153,2023-06-10,Account,54.6,3.3
3076,103154,2023-08-09,Account,11.9,4.0
3077,103154,2022-05-26,Account,31.4,3.9
3078,103155,2022-10-31,Technical,14.5,4.0
3079,103155,2022-05-20,Billing,43.3,2.2
3080,103155,2025-09-20,Account,25.4,2.3
3081,103156,2024-12-26,Billing,61.4,2.3
3082,103158,2024-11-09,Technical,19.5,2.3
3083,103158,2023-12-02,Feature,7.3,4.8
3084,103158,2024-01-19,Feature,9.1,4.4
3085,103160,2023-06-11,Billing,26.8,2.8
3086,103163,2024-12-16,Technical,23.0,5.0
3087,103164,2023-03-18,Account,13.7,3.1
3088,103166,2025-01-17,Technical,1.2,4.1
3089,103167,2022-08-27,Billing,13.2,2.7
3090,103169,2024-05-23,Account,4.6,2.6
3091,103170,2023-09-04,Technical,18.4,4.8
3092,103174,2024-08-30,Account,13.7,4.0
3093,103174,2022-03-09,Feature,3.5,2.1
3094,103174,2024-03-29,Billing,2.9,3.1
3095,103175,2022-06-26,Technical,21.2,3.4
3096,103178,2023-12-08,Feature,49.2,4.2
3097,103178,2025-04-14,Feature,38.6,2.7
3098,103178,2024-11-10,Account,64.1,2.7
3099,103181,2024-03-25,Account,59.4,4.6
3100,103181,2022-05-11,Account,44.1,4.7
3101,103182,2022-02-27,Technical,59.5,4.5
3102,103182,2024-03-11,Feature,2.5,3.0
3103,103185,2024-04-25,Feature,25.9,4.9
3104,103187,2025-04-12,Account,10.7,4.4
3105,103187,2024-03-14,Feature,53.3,3.5
3106,103187,2024-04-09,Feature,67.6,3.3
3107,103188,2023-02-12,Account,71.8,2.5
3108,103190,2025-04-23,Billing,53.0,2.8
3109,103190,2023-12-01,Technical,53.7,3.8
3110,103191,2022-04-17,Account,39.3,2.3
3111,103193,2023-07-18,Account,60.2,3.5
3112,103193,2023-09-01,Technical,58.0,4.6
3113,103194,2025-09-19,Billing,25.9,2.2
3114,103194,2025-05-21,Account,26.9,3.3
3115,103195,2024-09-27,Technical,3.0,3.5
3116,103195,2025-03-01,Feature,17.8,3.6
3117,103196,2023-12-12,Billing,33.8,3.6
3118,103197,2024-04-07,Account,70.9,4.9
3119,103197,2025-02-10,Billing,38.4,4.7
3120,103200,2022-10-09,Feature,13.3,4.8
3121,103201,2025-08-06,Billing,16.3,3.3
3122,103202,2023-07-06,Billing,51.8,2.7
3123,103204,2023-01-29,Account,5.4,2.2
3124,103204,2024-05-19,Technical,5.4,3.4
3125,103204,2022-05-26,Technical,43.4,4.9
3126,103204,2022-03-28,Feature,18.1,3.5
3127,103208,2022-10-08,Technical,18.8,2.4
3128,103210,2024-04-24,Account,35.0,4.0
3129,103211,2025-02-06,Feature,56.3,4.3
3130,103212,2024-09-26,Feature,65.8,3.5
3131,103212,2025-04-13,Feature,56.5,3.9
3132,103213,2023-04-17,Account,10.1,4.9
3133,103213,2022-12-20,Billing,12.8,3.6
3134,103214,2024-04-07,Technical,16.3,3.7
3135,103217,2023-02-01,Feature,67.8,4.3
3136,103217,2022-08-30,Feature,67.2,2.7
3137,103219,2024-07-14,Feature,48.3,2.7
3138,103221,2024-01-16,Billing,36.9,2.7
3139,103221,2023-08-31,Technical,26.7,4.4
3140,103222,2024-03-15,Billing,52.6,3.3
3141,103222,2023-05-07,Technical,48.4,2.4
3142,103223,2024-09-08,Billing,23.0,4.8
3143,103223,2025-10-25,Technical,56.1,2.4
3144,103224,2025-04-04,Feature,52.0,4.3
3145,103225,2022-12-08,Feature,22.9,3.5
3146,103226,2023-10-19,Feature,34.8,3.0
3147,103226,2025-04-04,Account,8.6,2.4
3148,103226,2025-09-02,Billing,64.9,4.8
3149,103229,2023-02-04,Technical,30.7,2.5
3150,103230,2022-03-05,Billing,5.0,2.5
3151,103231,2023-02-05,Feature,53.5,3.9
3152,103232,2025-05-16,Technical,40.1,2.3
3153,103232,2025-06-02,Billing,3.5,2.3
3154,103233,2024-08-12,Technical,16.0,3.5
3155,103234,2022-09-24,Account,58.3,2.6
3156,103234,2022-03-12,Billing,54.5,2.7
3157,103235,2023-02-13,Technical,50.1,4.8
3158,103238,2022-03-17,Billing,8.2,4.9
3159,103241,2022-06-13,Technical,8.6,4.1
3160,103242,2022-10-18,Technical,42.1,3.7
3161,103245,2025-09-26,Technical,68.2,4.9
3162,103245,2025-09-19,Technical,23.9,3.3
3163,103246,2022-03-20,Technical,57.5,3.3
3164,103246,2024-11-28,Feature,50.3,4.1
3165,103247,2022-01-12,Technical,28.4,2.5
3166,103250,2024-06-06,Billing,4.0,3.9
3167,103251,2023-07-20,Billing,19.5,3.4
3168,103251,2023-05-02,Technical,50.8,2.8
3169,103253,2022-09-18,Account,19.0,4.4
3170,103253,2022-10-20,Account,8.6,2.5
3171,103255,2025-08-12,Account,54.6,2.4
3172,103256,2024-03-19,Feature,47.4,2.8
3173,103256,2025-02-20,Billing,45.0,2.9
3174,103257,2022-09-23,Billing,19.9,3.2
3175,103257,2023-02-16,Technical,40.4,2.3
3176,103258,2022-04-17,Feature,31.8,4.4
3177,103259,2025-03-09,Billing,66.0,3.4
3178,103260,2024-07-12,Account,32.1,4.8
3179,103262,2025-01-10,Feature,32.8,2.3
3180,103263,2022-08-11,Feature,43.6,3.0
3181,103263,2025-04-21,Technical,4.8,4.0
3182,103264,2023-06-25,Feature,16.8,4.2
3183,103264,2024-02-26,Billing,65.4,2.5
3184,103265,2023-08-18,Feature,12.0,4.6
3185,103266,2023-03-16,Account,11.0,4.5
3186,103269,2023-07-26,Feature,39.2,3.0
3187,103273,2022-12-31,Feature,32.7,3.6
3188,103274,2024-10-16,Technical,22.3,3.3
3189,103274,2023-03-20,Technical,2.4,2.7
3190,103275,2025-09-15,Technical,9.4,3.0
3191,103277,2023-06-13,Account,18.8,2.3
3192,103280,2022-01-23,Billing,16.4,2.8
3193,103280,2022-12-25,Feature,34.8,2.9
3194,103282,2023-02-10,Technical,69.7,2.9
3195,103285,2022-10-02,Technical,17.4,2.5
3196,103285,2024-04-27,Billing,15.9,4.3
3197,103287,2024-11-07,Feature,57.0,3.9
3198,103288,2022-01-17,Feature,28.8,2.7
3199,103290,2025-08-27,Account,46.5,3.4
3200,103291,2023-03-22,Billing,12.7,4.0
3201,103291,2022-09-12,Technical,4.0,2.2
3202,103292,2024-11-19,Feature,28.1,4.5
3203,103295,2025-07-28,Billing,13.2,4.9
3204,103296,2023-01-19,Feature,7.6,2.6
3205,103297,2023-10-27,Billing,53.6,3.3
3206,103298,2023-08-18,Billing,68.4,2.5
3207,103299,2025-04-30,Billing,48.4,5.0
3208,103299,2024-08-02,Billing,30.0,4.3
3209,103301,2022-05-27,Billing,29.9,3.3
3210,103304,2023-03-31,Billing,46.7,4.5
3211,103305,2023-04-13,Feature,49.9,3.1
3212,103305,2023-06-09,Account,51.4,2.7
3213,103305,2024-10-12,Technical,13.1,3.2
3214,103306,2023-07-05,Account,61.2,2.6
3215,103307,2024-09-28,Billing,71.7,3.9
3216,103309,2025-10-21,Billing,71.9,2.0
3217,103309,2022-03-07,Feature,61.4,2.6
3218,103311,2022-01-30,Billing,17.0,2.3
3219,103313,2023-12-02,Feature,7.3,3.9
3220,103313,2022-12-27,Account,28.9,2.8
3221,103315,2023-07-03,Account,3.4,4.8
3222,103316,2023-05-12,Billing,57.1,3.9
3223,103317,2022-02-06,Technical,64.2,4.1
3224,103318,2024-08-12,Technical,25.3,3.2
3225,103319,2022-07-23,Feature,62.8,3.2
3226,103319,2023-08-07,Billing,47.8,3.2
3227,103319,2023-03-24,Account,2.9,3.1
3228,103320,2022-11-19,Billing,65.7,5.0
3229,103323,2024-02-11,Technical,14.3,4.4
3230,103324,2023-01-06,Account,59.6,4.6
3231,103325,2024-09-28,Billing,64.4,2.5
3232,103327,2024-10-25,Technical,16.2,3.1
3233,103329,2024-12-13,Account,32.6,2.4
3234,103329,2022-05-27,Account,29.8,4.5
3235,103331,2022-01-03,Billing,30.7,3.7
3236,103331,2025-06-28,Account,35.4,4.5
3237,103331,2022-09-05,Feature,71.9,2.8
3238,103332,2024-01-25,Technical,31.0,3.1
3239,103333,2023-07-09,Billing,13.8,2.7
3240,103334,2022-02-16,Account,6.5,2.8
3241,103334,2024-01-02,Technical,41.4,4.8
3242,103334,2025-03-02,Feature,19.8,4.5
3243,103334,2022-07-03,Feature,34.8,4.6
3244,103335,2023-04-08,Account,15.5,3.7
3245,103337,2023-02-06,Account,14.9,2.9
3246,103338,2023-09-23,Technical,29.9,3.2
3247,103340,2024-04-30,Feature,13.4,3.8
3248,103340,2025-01-10,Technical,57.2,4.2
3249,103341,2023-10-17,Technical,40.3,3.3
3250,103344,2022-02-24,Technical,12.2,3.7
3251,103345,2022-04-23,Feature,10.9,2.0
3252,103346,2025-03-09,Billing,62.0,3.2
3253,103346,2024-01-22,Account,36.8,2.9
3254,103346,2024-08-15,Technical,7.0,2.9
3255,103349,2024-03-04,Billing,61.8,4.6
3256,103350,2022-05-29,Feature,46.4,5.0
3257,103351,2024-10-25,Billing,47.0,3.1
3258,103351,2022-05-01,Technical,46.3,2.2
3259,103352,2023-12-03,Account,41.6,2.8
3260,103353,2023-12-06,Feature,16.2,2.8
3261,103354,2023-02-11,Technical,7.5,4.1
3262,103355,2024-06-10,Technical,53.0,3.0
3263,103356,2022-05-19,Feature,28.2,4.8
3264,103356,2022-10-04,Feature,6.4,4.1
3265,103360,2025-09-20,Account,58.9,4.6
3266,103360,2023-12-05,Technical,55.8,4.5
3267,103361,2025-03-27,Account,37.2,2.3
3268,103363,2022-02-17,Feature,43.4,3.7
3269,103363,2024-10-01,Account,5.2,4.7
3270,103364,2023-03-27,Technical,69.7,3.7
3271,103365,2023-09-06,Feature,32.2,4.7
3272,103367,2023-01-22,Feature,9.9,3.1
3273,103369,2022-11-21,Feature,1.4,2.2
3274,103370,2023-07-11,Technical,54.8,4.8
3275,103370,2025-02-15,Technical,28.3,3.9
3276,103374,2022-05-27,Account,35.7,2.3
3277,103374,2024-03-20,Billing,3.5,4.0
3278,103375,2022-07-21,Account,38.5,3.1
3279,103377,2022-07-24,Billing,68.1,3.7
3280,103378,2022-09-22,Feature,26.8,3.8
3281,103378,2025-07-10,Technical,46.8,3.0
3282,103379,2025-04-20,Account,56.7,3.2
3283,103379,2024-02-06,Feature,16.6,2.3
3284,103381,2023-06-17,Account,2.6,4.9
3285,103382,2022-11-28,Feature,39.1,2.1
3286,103384,2023-01-28,Feature,31.5,4.2
3287,103385,2023-07-24,Technical,24.4,2.8
3288,103387,2022-11-29,Technical,10.4,2.9
3289,103387,2022-01-29,Feature,16.9,3.7
3290,103387,2025-03-06,Technical,36.8,3.6
3291,103388,2025-02-09,Feature,28.5,2.2
3292,103391,2024-11-29,Account,15.0,4.0
3293,103391,2025-06-13,Technical,5.9,4.5
3294,103391,2023-09-16,Billing,68.6,4.2
3295,103391,2024-01-22,Billing,65.2,4.9
3296,103393,2024-01-01,Account,67.9,4.5
3297,103393,2023-01-18,Account,24.1,4.1
3298,103394,2024-06-24,Account,54.5,4.8
3299,103395,2022-08-11,Feature,5.4,3.7
3300,103397,2022-03-21,Billing,11.5,3.2
3301,103398,2024-06-29,Billing,52.8,4.5
3302,103399,2023-02-22,Feature,67.1,2.2
3303,103400,2023-07-01,Technical,55.9,4.5
3304,103404,2022-09-04,Feature,24.1,2.8
3305,103404,2024-06-02,Technical,24.3,4.7
3306,103406,2022-03-15,Account,28.5,4.0
3307,103409,2024-09-21,Feature,56.0,4.7
3308,103410,2025-06-07,Technical,29.5,4.0
3309,103410,2022-09-23,Account,53.8,3.3
3310,103411,2025-09-18,Billing,51.0,2.3
3311,103411,2022-05-30,Technical,4.7,3.1
3312,103411,2023-12-01,Feature,59.6,2.8
3313,103411,2022-03-28,Feature,8.5,3.4
3314,103412,2023-09-24,Feature,56.5,4.2
3315,103413,2023-11-15,Account,59.2,3.4
3316,103414,2025-08-11,Billing,53.9,2.7
3317,103415,2024-12-05,Technical,41.5,3.2
3318,103416,2022-06-13,Technical,55.5,2.3
3319,103417,2024-12-04,Billing,56.7,2.8
3320,103418,2023-08-27,Account,44.9,4.4
3321,103418,2024-09-29,Technical,18.8,2.5
3322,103424,2023-01-02,Account,63.1,4.3
3323,103424,2024-12-01,Technical,31.6,3.4
3324,103425,2024-05-17,Technical,22.9,2.4
3325,103428,2025-10-20,Account,19.6,4.4
3326,103428,2023-12-23,Feature,23.9,2.9
3327,103429,2025-02-18,Account,44.9,3.0
3328,103429,2023-05-22,Billing,42.0,4.2
3329,103432,2025-03-07,Billing,69.8,3.4
3330,103433,2022-02-11,Feature,7.6,4.8
3331,103434,2024-01-03,Account,25.8,4.7
3332,103435,2024-07-29,Account,59.1,3.5
3333,103435,2024-07-11,Technical,18.0,2.0
3334,103435,2022-07-11,Feature,52.5,4.5
3335,103437,2024-11-07,Technical,52.2,2.7
3336,103438,2024-09-19,Account,9.3,3.3
3337,103440,2022-09-25,Technical,47.0,3.7
3338,103440,2023-01-13,Technical,49.8,2.2
3339,103443,2022-05-19,Feature,58.6,3.3
3340,103445,2022-10-14,Technical,16.3,3.6
3341,103445,2025-06-15,Feature,54.4,4.2
3342,103447,2022-03-27,Technical,35.7,4.7
3343,103450,2025-08-22,Billing,50.4,2.1
3344,103451,2024-07-01,Billing,29.6,2.1
3345,103452,2022-09-20,Feature,4.7,3.2
3346,103453,2024-09-11,Billing,2.7,3.9
3347,103453,2024-07-15,Feature,28.8,2.9
3348,103454,2022-03-11,Billing,9.3,5.0
3349,103455,2022-06-23,Feature,3.4,2.6
3350,103455,2023-05-27,Feature,48.3,2.9
3351,103458,2023-10-17,Account,69.5,5.0
3352,103458,2023-12-25,Technical,3.4,2.8
3353,103458,2025-09-11,Feature,48.2,2.1
3354,103458,2025-08-17,Feature,15.7,2.8
3355,103459,2024-08-04,Account,32.4,4.7
3356,103459,2023-06-03,Technical,46.8,2.2
3357,103459,2024-05-23,Billing,63.9,2.3
3358,103460,2023-04-25,Feature,21.3,4.6
3359,103460,2024-04-27,Account,59.7,2.2
3360,103463,2023-01-26,Technical,56.6,3.4
3361,103465,2024-09-20,Account,53.6,2.6
3362,103466,2022-01-23,Billing,58.0,3.3
3363,103467,2025-02-14,Billing,43.8,2.5
3364,103468,2022-01-14,Technical,25.3,2.4
3365,103468,2022-01-28,Billing,31.1,3.6
3366,103468,2024-05-19,Technical,23.2,4.8
3367,103470,2025-07-06,Feature,5.4,2.5
3368,103471,2024-01-07,Account,57.5,3.5
3369,103472,2024-06-18,Technical,66.1,3.9
3370,103474,2025-10-16,Technical,36.7,4.3
3371,103474,2022-08-22,Feature,9.8,2.5
3372,103476,2024-07-16,Feature,13.9,2.3
3373,103478,2024-02-12,Billing,45.2,4.7
3374,103478,2022-11-07,Feature,15.1,2.1
3375,103479,2025-10-30,Billing,57.1,3.2
3376,103480,2024-08-10,Technical,34.1,4.7
3377,103482,2024-02-09,Billing,12.0,2.8
3378,103482,2025-01-04,Billing,53.1,2.6
3379,103483,2024-01-01,Feature,54.2,4.1
3380,103483,2022-09-26,Feature,16.8,4.2
3381,103485,2022-07-15,Account,39.4,4.7
3382,103486,2023-11-29,Feature,32.5,4.3
3383,103486,2023-07-23,Billing,8.5,2.3
3384,103487,2022-05-31,Technical,62.0,4.1
3385,103488,2022-05-20,Technical,4.7,2.5
3386,103491,2023-02-15,Account,67.4,3.6
3387,103494,2025-10-26,Feature,38.3,2.3
3388,103494,2022-11-14,Technical,3.6,3.5
3389,103496,2023-08-22,Technical,68.4,3.1
3390,103497,2023-10-20,Technical,48.7,4.8
3391,103498,2022-07-10,Account,68.5,2.5
3392,103501,2025-02-18,Account,14.6,3.7
3393,103502,2025-05-17,Billing,24.7,4.6
3394,103502,2022-10-20,Feature,65.6,3.6
3395,103503,2023-07-02,Billing,22.5,3.3
3396,103503,2023-07-24,Technical,8.1,4.5
3397,103505,2023-11-11,Billing,52.4,2.1
3398,103505,2022-09-10,Account,19.1,2.5
3399,103510,2023-11-01,Account,3.6,4.6
3400,103511,2022-09-05,Account,54.4,2.6
3401,103512,2025-05-26,Billing,1.9,4.6
3402,103513,2024-08-04,Feature,9.7,3.3
3403,103514,2023-10-08,Account,33.5,3.7
3404,103516,2023-08-07,Feature,64.1,4.9
3405,103517,2024-05-21,Billing,56.4,2.2
3406,103519,2023-02-23,Technical,46.5,2.8
3407,103519,2024-01-30,Account,49.7,3.5
3408,103520,2023-07-16,Billing,47.0,4.4
3409,103520,2023-08-09,Account,60.1,3.3
3410,103520,2024-03-18,Technical,25.2,3.2
3411,103522,2023-06-30,Account,5.1,3.8
3412,103524,2023-11-21,Technical,52.8,4.4
3413,103524,2022-06-21,Billing,59.0,3.4
3414,103524,2022-09-22,Feature,9.2,2.1
3415,103525,2022-06-25,Billing,66.0,2.3
3416,103525,2025-03-29,Technical,6.3,2.1
3417,103525,2024-04-24,Technical,16.2,3.3
3418,103526,2023-09-03,Technical,46.9,2.8
3419,103526,2022-02-12,Account,63.5,4.2
3420,103526,2024-08-27,Feature,60.9,3.0
3421,103527,2023-06-10,Billing,42.9,4.6
3422,103529,2022-08-12,Billing,52.5,3.3
3423,103531,2022-09-27,Feature,23.9,3.5
3424,103531,2022-11-25,Account,10.4,2.3
3425,103532,2024-07-02,Billing,29.9,4.3
3426,103532,2024-12-28,Account,70.3,3.6
3427,103533,2023-03-18,Billing,8.0,2.0
3428,103533,2023-09-29,Billing,67.9,3.0
3429,103534,2024-02-09,Billing,7.7,3.6
3430,103536,2025-04-04,Billing,64.9,4.6
3431,103538,2024-04-26,Billing,28.3,3.1
3432,103539,2024-01-12,Billing,51.2,3.9
3433,103540,2022-11-23,Feature,8.7,3.7
3434,103545,2024-09-08,Technical,39.1,4.6
3435,103545,2024-03-16,Technical,57.6,2.6
3436,103547,2024-10-21,Account,70.9,4.2
3437,103548,2023-11-24,Account,6.0,2.4
3438,103549,2024-03-31,Feature,17.3,2.3
3439,103553,2022-08-11,Account,69.4,4.5
3440,103554,2024-02-26,Feature,66.3,5.0
3441,103555,2024-06-17,Billing,46.4,4.7
3442,103555,2024-07-29,Account,55.3,4.5
3443,103555,2023-01-15,Technical,2.1,3.2
3444,103556,2022-08-11,Billing,23.6,3.1
3445,103556,2022-02-21,Account,47.8,3.1
3446,103556,2024-10-23,Feature,43.3,3.4
3447,103557,2022-11-28,Account,68.5,4.1
3448,103558,2023-02-09,Technical,10.3,2.4
3449,103560,2022-02-03,Billing,51.3,4.7
3450,103560,2025-10-18,Technical,57.1,3.6
3451,103562,2024-04-24,Feature,18.7,4.4
3452,103562,2025-05-01,Account,43.3,3.4
3453,103563,2023-01-14,Billing,53.1,2.2
3454,103563,2023-06-12,Feature,70.0,4.4
3455,103564,2023-03-26,Account,31.6,3.7
3456,103564,2022-11-03,Technical,43.3,3.1
3457,103564,2022-08-04,Technical,47.6,4.4
3458,103565,2022-06-03,Account,50.9,4.9
3459,103568,2022-01-27,Billing,8.2,4.8
3460,103571,2022-10-24,Feature,27.6,4.7
3461,103571,2023-05-24,Technical,57.8,3.8
3462,103572,2025-03-07,Feature,45.1,4.4
3463,103573,2024-06-30,Feature,29.3,2.0
3464,103573,2022-08-18,Feature,15.7,2.8
3465,103574,2024-03-02,Billing,6.6,2.4
3466,103578,2025-04-14,Technical,63.5,3.1
3467,103580,2024-06-02,Feature,38.5,3.5
3468,103580,2022-09-11,Feature,7.0,2.1
3469,103581,2025-09-10,Account,40.0,3.5
3470,103583,2025-04-13,Feature,40.0,3.4
3471,103583,2023-02-02,Technical,1.4,4.6
3472,103585,2024-11-04,Account,18.7,4.0
3473,103585,2023-10-17,Account,65.8,2.3
3474,103585,2025-07-25,Technical,34.2,3.1
3475,103585,2023-01-24,Feature,9.9,2.9
3476,103586,2023-05-31,Billing,18.6,4.9
3477,103587,2022-11-23,Account,49.5,2.2
3478,103588,2023-02-17,Account,55.4,4.7
3479,103589,2024-01-30,Billing,70.0,4.7
3480,103589,2025-02-28,Billing,34.5,4.5
3481,103589,2025-05-18,Billing,23.6,3.7
3482,103591,2025-07-13,Technical,60.7,4.0
3483,103591,2023-11-20,Feature,34.6,4.1
3484,103594,2023-06-06,Billing,45.3,4.3
3485,103595,2022-03-30,Feature,8.5,4.8
3486,103595,2022-10-30,Account,54.4,4.9
3487,103595,2024-01-19,Account,3.7,4.9
3488,103596,2025-09-19,Account,12.8,3.2
3489,103597,2023-04-25,Billing,36.4,3.5
3490,103598,2025-08-02,Technical,66.6,3.6
3491,103600,2025-10-23,Feature,36.6,2.6
3492,103600,2023-05-27,Billing,45.2,4.1
3493,103602,2023-11-19,Feature,41.7,3.7
3494,103604,2024-04-02,Account,33.0,2.0
3495,103605,2022-06-30,Technical,3.2,3.5
3496,103607,2024-06-16,Technical,39.2,2.1
3497,103608,2023-01-17,Billing,42.3,2.8
3498,103608,2023-02-20,Account,63.3,4.0
3499,103609,2024-02-01,Account,60.3,3.3
3500,103609,2024-05-07,Account,41.2,4.5
3501,103609,2023-01-31,Account,53.9,2.8
3502,103611,2023-07-20,Account,24.2,2.1
3503,103613,2024-03-01,Technical,7.5,4.7
3504,103613,2024-01-28,Feature,22.3,2.4
3505,103613,2023-12-19,Billing,35.6,3.0
3506,103613,2024-02-08,Billing,39.9,4.1
3507,103614,2025-04-11,Billing,69.8,3.1
3508,103615,2025-07-09,Technical,18.4,3.3
3509,103615,2022-04-16,Billing,10.9,2.1
3510,103615,2022-01-29,Billing,13.0,3.0
3511,103616,2024-12-22,Feature,47.9,2.8
3512,103617,2023-08-05,Billing,38.0,3.3
3513,103618,2025-07-21,Technical,21.7,3.2
3514,103619,2025-06-11,Account,25.9,2.4
3515,103620,2022-07-03,Account,8.3,3.8
3516,103621,2025-08-08,Billing,48.0,2.8
3517,103622,2024-11-06,Technical,26.7,4.4
3518,103624,2022-09-26,Account,42.1,3.4
3519,103624,2022-01-14,Billing,30.8,3.6
3520,103625,2024-04-06,Feature,53.9,4.5
3521,103627,2025-06-28,Billing,48.3,3.6
3522,103627,2024-06-05,Feature,8.4,2.0
3523,103629,2025-03-14,Feature,59.3,4.8
3524,103629,2024-11-07,Technical,70.8,4.9
3525,103630,2025-10-11,Account,22.9,2.2
3526,103630,2022-11-09,Feature,27.4,4.7
3527,103632,2023-05-13,Account,49.3,3.7
3528,103632,2024-04-28,Account,14.5,2.4
3529,103633,2025-09-21,Technical,6.3,4.9
3530,103634,2025-08-15,Account,12.8,5.0
3531,103634,2024-11-25,Technical,67.3,2.6
3532,103636,2024-01-04,Account,56.9,2.2
3533,103636,2025-09-21,Billing,71.0,4.2
3534,103638,2023-12-27,Account,66.7,4.2
3535,103640,2025-03-25,Technical,54.5,2.8
3536,103641,2024-02-12,Feature,15.5,3.1
3537,103642,2025-06-29,Billing,31.8,4.0
3538,103645,2024-06-10,Feature,10.8,3.8
3539,103647,2024-02-18,Account,12.1,3.8
3540,103647,2024-03-29,Feature,70.5,4.2
3541,103648,2024-08-07,Billing,50.9,3.4
3542,103649,2025-01-02,Account,15.4,2.5
3543,103649,2023-09-26,Account,27.5,4.2
3544,103651,2023-09-04,Technical,54.4,3.8
3545,103651,2023-02-19,Billing,1.7,4.0
3546,103652,2022-10-26,Technical,50.3,4.9
3547,103652,2023-04-09,Feature,15.1,3.6
3548,103652,2023-09-19,Feature,34.4,3.0
3549,103652,2025-02-09,Feature,57.0,2.6
3550,103654,2025-10-16,Technical,61.4,3.2
3551,103654,2025-04-13,Account,56.4,3.5
3552,103655,2025-01-04,Account,13.0,4.2
3553,103658,2024-03-20,Account,24.0,4.5
3554,103658,2024-08-21,Account,35.9,2.1
3555,103658,2023-12-08,Account,67.8,4.8
3556,103658,2024-03-31,Feature,7.4,4.3
3557,103659,2024-12-30,Technical,35.0,4.4
3558,103659,2025-09-29,Feature,22.9,3.3
3559,103659,2023-07-18,Billing,43.0,4.4
3560,103660,2022-01-15,Account,59.3,4.6
3561,103662,2023-10-22,Feature,69.3,3.7
3562,103662,2024-01-23,Feature,47.3,4.8
3563,103662,2022-09-29,Technical,56.7,3.4
3564,103662,2024-04-20,Technical,67.2,2.9
3565,103664,2022-12-28,Technical,51.9,4.9
3566,103665,2023-06-13,Billing,16.5,2.1
3567,103666,2023-12-17,Billing,16.5,4.0
3568,103670,2022-09-30,Billing,67.6,4.3
3569,103670,2024-05-17,Billing,46.7,3.6
3570,103671,2023-09-26,Billing,6.2,4.8
3571,103676,2024-04-03,Feature,10.4,4.6
3572,103676,2023-08-01,Technical,59.5,3.1
3573,103677,2023-06-15,Account,9.7,3.6
3574,103678,2023-12-07,Billing,4.6,2.9
3575,103678,2025-10-29,Account,35.6,3.0
3576,103678,2024-06-10,Billing,66.6,3.4
3577,103683,2024-08-25,Billing,39.1,2.9
3578,103684,2025-10-16,Feature,49.8,4.4
3579,103686,2025-06-23,Technical,25.2,3.3
3580,103686,2022-08-02,Technical,59.3,2.3
3581,103686,2025-06-16,Account,10.3,3.9
3582,103688,2024-05-28,Billing,13.6,3.1
3583,103690,2023-08-15,Technical,67.0,4.0
3584,103691,2022-07-18,Feature,52.4,2.8
3585,103692,2022-07-28,Account,2.8,3.0
3586,103693,2022-04-18,Account,12.8,3.4
3587,103695,2024-01-24,Technical,1.2,3.8
3588,103695,2022-03-10,Account,37.9,4.7
3589,103696,2023-05-03,Feature,45.2,4.6
3590,103696,2024-01-13,Billing,50.3,4.4
3591,103698,2023-11-25,Account,41.3,3.5
3592,103698,2023-03-21,Technical,23.1,2.5
3593,103699,2025-06-23,Technical,40.1,3.9
3594,103701,2025-04-26,Technical,67.2,4.2
3595,103701,2023-10-26,Technical,14.7,3.0
3596,103701,2023-03-28,Billing,59.4,2.9
3597,103702,2024-08-12,Feature,52.6,4.7
3598,103704,2022-09-21,Account,29.9,4.6
3599,103705,2024-08-26,Technical,45.0,2.1
3600,103705,2023-11-01,Feature,43.1,2.6
3601,103706,2023-04-07,Feature,58.8,3.9
3602,103707,2023-07-21,Account,57.1,4.2
3603,103708,2022-06-12,Technical,50.0,3.2
3604,103708,2022-02-21,Feature,64.6,2.5
3605,103709,2022-03-03,Technical,54.1,3.6
3606,103710,2023-03-01,Account,62.5,2.2
3607,103710,2024-03-02,Technical,43.8,4.9
3608,103711,2025-08-06,Billing,5.6,4.9
3609,103712,2024-12-28,Technical,54.5,3.1
3610,103712,2023-10-30,Technical,25.1,2.0
3611,103712,2024-09-28,Feature,51.3,3.3
3612,103713,2023-06-27,Account,50.7,4.5
3613,103716,2023-01-03,Technical,54.8,4.9
3614,103716,2022-05-06,Billing,3.2,3.0
3615,103716,2024-09-27,Technical,62.9,2.7
